msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
5N7DgugWoREv1MHFvvATmY8LawQ1LtbIGzW6VtJyhAI=,41,30,149,149,1,20160913,20161013,0
lV/jAXdeo+9I0aF3vIQa6gvu75Pv3dSyFtzJ92IdaTM=,40,30,149,149,1,20160828,20160927,0
mvR6kuZBcb2YbfPV4hbJuKMXy7Kt7mA2NA37zrTmsO0=,41,30,149,149,1,20160812,20160913,0
F1l4Xc/6JGBCgWRAKg0wakSNlTkGw0bS4KCpXczzqto=,39,30,149,149,1,20161031,20161209,0
fcgqDssb64cTBuVYLAlUYqTLfZ0rl+UuNibUVp700rw=,41,30,99,99,1,20160930,20161031,0
TcL+93vYbnAiiyfLc2W3He2QOw2wXPbQCedPDl4be7Q=,39,30,149,149,1,20160731,20160915,0
VJDPRxO1xJX7V9fxnMdE/X07z2loC1AUv+91VX/lZ/k=,36,30,180,180,0,20161127,20161227,0
RHWej2NUBYNl5brRKCgfCX0ppCad0Omcbu3IvHOx5MY=,34,30,149,149,1,20160831,20160930,0
yHm5tahLMcYn3FxSU8QtnqEdyzIlK4yUfDIXAFbLivE=,41,30,99,99,1,20160731,20160831,0
PY6umJ7lgXnrRKuhLr8fAfH4D6gQff3L1L4GvmJP3aE=,41,30,99,99,1,20161201,20170101,0
S+9LaDBfmfmBcyw2MACeg91eBWJM3FTwT8OTyJmj9zY=,40,30,149,149,1,20160924,20161025,0
vj6e6uPMZt8XzFF3E28F/fcTvUCkCBy92BpGAPor63E=,40,30,149,149,1,20160711,20160813,0
TXB15xibrmOsHd32Fi/k9YMeEQoko1sP1EC83I8GBG4=,41,30,99,99,1,20160801,20160901,0
GHQw2NKYqINVWPAmRkJhODsIhZOSM/63TmMUopZe578=,41,30,99,99,1,20160712,20160812,0
Saf3CL3eYAmEmZeqhHYCAyC2/PF5ZeGHTgoKMzDqa00=,37,30,149,149,1,20160822,20160923,0
ZTDBkyDU8F8f19MMWUQkHehUtGUqUM0PJLR7/onm258=,41,30,149,149,1,20161123,20161223,0
nTUwxmu7FlGTzf7wZoJDv8P8rJoC+cXYiSc/mz/rj64=,41,30,99,99,1,20161125,20161225,0
CeCv8n/7jrwiNoJDrf5DQ32oqwZROXawobUHp1PYSzQ=,34,30,149,149,1,20161130,20161231,0
68GsZFRt2yK5XodPaCdXAlD9hDsyIdYdauX93ZklKSk=,39,30,149,149,1,20161130,20170123,0
squCLzgTDs3bGGmFrwXr5Y3LFgQrgKUTW0WmSoMxTrc=,33,30,149,149,1,20161231,20170131,0
tU8jhNWdZ+VfFLtrsWtWjN3iAzr3UjHmhVGzALm0w+k=,41,30,149,149,1,20160731,20160901,0
iiFG8qMq4k8k/JeSVwtwgWxAwZKP47MLNt8hcR2/dcY=,41,30,100,100,1,20160918,20161018,0
TNaoinwG7vsfwJLmuXFkkKipj23yNDleAQBH1fjqMW0=,41,30,99,99,1,20161213,20170113,0
+J53jjiqKNH8VFsyQ+w2y07eR2XmV/22tF26YG/z3wc=,41,30,99,99,1,20161026,20161126,0
pbadqNnad/D8O95zQq2EKCOxrSCs0eX0gkKdhjfZYW8=,37,30,149,149,1,20161012,20161112,0
DVs72aC5GXbG/U2h7XDcLwIEMOhsduZ43POmJRFY2Xc=,41,30,99,99,1,20160919,20161019,0
PpYNI5hKDZvNTSIE6g6qTUU5IJe5AjZY1u4+6l63fN8=,41,30,99,99,1,20161031,20161130,0
3qbSqvPcYiuzvPZPo8qHmygqR4cSxfCgyZJ/MLmdFXs=,41,30,99,99,1,20160703,20160803,0
XvCIS/4GW7ZxYXRmzhq0/r20DrH0921ydHmc3SNByd8=,41,30,149,149,1,20161212,20170112,0
fSZKmQXygYZvovZefzPl8U+AZccuKkTx9k3YVjzvN7Q=,41,30,99,99,1,20160925,20161025,0
KSrMSeuTAMmkpSAodjdt5z9KVa+ls00SeOS/Wp369MM=,37,30,149,149,1,20161021,20161121,0
vK7SEOpSY437NtSVp9yty3jOseH5eGTqhhBGJDkWbVw=,41,30,99,99,1,20160729,20160831,0
WvjRGUw5PZkP2X68dv+ln0hFxjXRigNVZYlexGtdihQ=,37,30,149,149,1,20161013,20161117,0
IX3lG/0RLJKq/KRTPyEUngRv5LDYTifxqVEll71pmmE=,33,30,149,149,1,20160831,20160930,0
G0NglEGebVQ+NVwMOePk0fqEhEGqnMtgZQQJgXDKzUY=,31,30,149,149,1,20161130,20161231,0
ZC266ns65JJKIlpFqUmM/N15nMkPGVR56Xnj0p5rOrY=,41,30,99,99,1,20161130,20161231,0
uptOuAVN2O69M7pd/DW3i6h1JLeGMg8BV3vKTS14sT8=,41,30,149,149,1,20161231,20170131,0
BWja1vOJGN/x+Cl9eF498NcKkUJmHo8Skpk85aJ95P0=,41,30,99,99,1,20160722,20160822,0
9G197ccYed0lCS9KZkboUd6KoFwH5nrj1CeX9j7uXU4=,41,30,99,99,1,20161221,20170121,0
aL0GIN0V0yg4I7VSVzhtnANB39TiQQtJ7/3OD0bGi3Q=,40,30,149,149,1,20161222,20170124,0
Y+x1E3jUuvgka/wCJ3SsJgELqf+AKo0gSpaxx5yAiIM=,41,30,149,149,1,20161015,20161115,0
PY0B8SrWP7DwmCNV5CCZ4ULzVaedX3G/Qc1Lun090Ms=,41,30,99,99,1,20160725,20160825,0
scfdmITZ8+m6AkpwjMlaIACnVnZCgn6jwgSzfI+mggQ=,33,30,149,149,1,20161130,20161231,0
j58PAnCk+ig4vI1Fb1rHz6bnSJkVnPGjcLGj2qhHDVk=,41,30,99,99,1,20160923,20161023,0
nZS0vdPGti9Gk0aMgaii6/UUBJowpTF4yVSuCFp7pug=,41,30,149,149,1,20160717,20160817,0
XvyKlzYrQDSK11HsUa522KCxCnMG5FM7YpOBknDNIUg=,36,30,180,180,1,20161021,20161127,0
xpJg4dM+DeQQsze8dBd/BSbvm2p2Ntzj56IXFlMma8w=,40,30,149,149,1,20160917,20161016,0
5P8W/VuTRiE37VNtS7wUe0lftaJHehbyEf+lfv2VsU8=,41,30,99,99,1,20160726,20160826,0
2pXnldlusV2beaUSHTKIaWKL0gUCg3hFTgnR6S6asEY=,31,30,149,149,1,20161031,20161130,0
KCJz8LQtyEC0YSoSRvng8uf3GrQdgoqheYZyPYctisI=,41,30,149,149,1,20161212,20170112,0
17FnenDdktL9a5TYz1iJca+8MCZV9lna4U/J5rdXb2Q=,36,30,180,180,1,20161227,20170126,0
Y3E8WVfaotAH9iCBhUUMz3F4vjpQ9NkogXNejk64We8=,41,30,99,99,1,20161108,20161208,0
PDy7Nbp+tNWc7/jQAKrfUdDxf4dKcFSghHvsp9tAYWI=,41,30,149,149,1,20161210,20170110,0
X4xoFpC5a5frQqgT9pIptp+Fxw9ajdKia8FeEu80fIs=,41,30,99,99,1,20161002,20161102,0
eM4BhX0jMwownbtM6zIol9hjUyqIN8UOH1YqA4EjNj8=,41,30,99,99,1,20160717,20160817,0
Ll59bbFhidqoALjm4HsHw3MnRsW3847dA+YiDBmDrXU=,33,30,149,149,1,20161031,20161130,0
IPXRsUU/WHaScBmdWsRO5WN1BoM1cCmw9L4pPf2Il28=,41,30,99,99,1,20161231,20170131,0
NussyjEUQG5hSdLEwfrOFn/yjeIdKzLPr29Kc7bV2Gk=,41,30,99,99,1,20160813,20160913,0
aPAeceBNb4KsAH8Vezi1A51Oe77nyKIhCApSKm6f/mw=,41,30,99,99,1,20160922,20161022,0
UbZ+/OZtw5uC5DtBNa79Y4owgc9/7pMl50+1UY6jIJ8=,39,30,149,149,1,20161130,20170117,0
cKMzoGHQz83gNzlA80Nr6Zl5egjwVUgRjz6s/HDerHg=,41,30,149,149,1,20160906,20161006,0
cEMS+f/RgU+NsCLe19eAMUlTakOYW949lzd2F6ZaiWo=,41,30,149,149,1,20150117,20170117,0
BvIYBi3Pf07DQ4K8mZFGDXXr/CiFI4dXKsVLyuHf3Yw=,39,30,149,149,1,20161203,20170130,1
ykFsYMfM8peGBX1VGNU6HraCo5OvJIUmmXjku9cwmJI=,37,30,149,149,1,20160909,20161009,0
h4HPmQF10n9PaWK2QkY+92AVPT4bi9rRypw6UCCFOpA=,36,30,180,180,1,20161206,20170105,0
8Ro5RvxJOjPbpCiLpmyi2gQSX7gT5kMETH1+0uUJEno=,41,30,99,99,1,20161012,20161112,0
zuVhuoIWDML/8ZdeomAWuNmZCFPK0Fdnr2yZgEp89GY=,39,30,149,149,1,20160831,20161008,0
bmW6LwstxbsnccFzLRMryncByf9YSYgMKi8DrWQvg9I=,34,30,149,149,1,20161231,20170131,0
v2N3+dfokahDjZjyKJgptIDR3fYHFRIwnOaGRb55cjE=,41,30,99,99,1,20161111,20161211,0
DPuibb3A4n35j+6qYnC/8OmLlLtbAhd6f11kWriEkk4=,41,30,99,99,1,20161012,20161112,0
Z70vNVW4GYqJo3ip8Tqqk8m65vMG1qDzOwDCyYgX3Bc=,41,30,149,149,1,20160702,20160802,0
6N3TniBxmIXjwURb9vok64rvP/uEMH8pFrl/5VD/DxI=,41,30,149,149,1,20160706,20160806,0
nRcw4S4G/0b8fatuGP70+pVxAumAWoXBHNpGmjwtCtM=,41,30,99,99,1,20160813,20160913,0
TeJaar1GZM8oF4h3hHX1zCMQl521KHUg56gyF3S2XxE=,40,30,149,149,1,20160705,20160804,0
24aXacKIlHLFoypmPjF3sWkcCuadddyOLl+ULu1AxuQ=,41,30,149,149,1,20161202,20170102,0
FvUofYctYHD20Rokkb3QoejGYmICniqjR+iwXz4d+QU=,41,30,149,149,1,20160710,20160810,0
Lnuw2EHhE4SNqxPtKTHuoYzSlNo+Yh7zir4uH8DaflI=,41,30,129,129,1,20161007,20161107,0
RG2WT+uUYHKP+38+Ftrua+bQO4ZN8pAOnUk5ol8sr1k=,37,30,149,149,1,20161008,20161107,0
uOLOXYxP5AKxHjiaUpjl0wuwlbdkA0xkJs2t9K8eN9s=,41,30,99,99,1,20161002,20161102,0
v93XKJkhwlv4gT3fZle6GOxptNcBCCZYEt0wWuZ+s1M=,31,30,149,149,1,20161130,20161231,0
o6SKi/kTFO5qhrcI+O+lHuGaqSk7lDlw18YsTSHFG7E=,41,30,99,99,1,20161115,20161215,0
zG5yGjAslcvOPSlWl/bsNPjW+ERh1HtFUty785JTrZA=,41,30,149,149,1,20161117,20161217,0
WSN5BHJ5lkJ+nvbL2Ej1FZOoDpKOi+ddr8Ofpg3onBo=,41,30,99,99,1,20160907,20161007,0
Z7RLjMBrtorTg52WmeEvh8YG+gvVbkZAKDOtkQo01gA=,40,30,149,149,1,20161115,20161217,0
fG33RpI4ZJA/44evjCaX4TMwEOfatpvgJSXYOwAAyig=,36,30,180,180,1,20161226,20170125,0
pv93fM1RsEIGXl/ZZILoPTbsCjC9Ntqm20+iFahgh0A=,41,30,99,99,1,20160917,20161017,0
DL0QoAT+1IoIxKRczqJpwbUo/2pA3UDXVgQoBm3rlZE=,41,30,149,149,1,20161013,20161114,0
TLeLIjxbE73DAmZF1YlehNdC2ywHntoqQj9qGulFGPU=,39,30,149,149,1,20161130,20170122,0
5emhh9Ojh/5t9ZuLcLIN9Vu2h/9qJMm4xCIp6a2DKP0=,38,30,149,149,0,20161007,20161106,0
Z/HRl18zbtddYbyitJge6dbXBKqbEZnVa3RI1bjQgZM=,40,30,149,149,1,20160919,20161020,0
zmyU29LaoTNV14qTbTVYiJEvvRDdil+0xbSMrtXSbrw=,41,30,149,149,1,20161116,20161216,0
i7MczWmSuRXPlsVRfb9nvguYp2MrwK5vgl6Q6tFxfi4=,41,30,149,149,1,20160804,20160905,0
/J1bhxObfrF+LbCmfe/ZeAYlkI1j0Xs/fM2Bk4Ol8xE=,41,30,149,149,1,20160831,20161001,0
EeW1IREHIo8lavGIlTkrDQsTTlalpy8gScDIo5ONYiA=,38,30,149,149,0,20160901,20161001,0
mhB6jJXM7FYgF2RJZgFuYnZtSYAePUDBgqlLN0r3tPI=,41,30,99,99,1,20161130,20161231,0
nrZf23H2Gt8BlvUg17g+N0vON8hMtEhQKyh88JRsI6s=,34,30,149,149,1,20161231,20170131,0
JW6Bwi/v+MFmEge7SXNz0gp7rKNUx2V7qklalb5e8M4=,39,30,149,149,1,20160731,20160918,0
R/PNy6anNmZ3PDTcyjv/iberKNkhZpfgnGrQvAtmlUo=,41,30,99,99,1,20161215,20170115,0
DKQXzBCp7gqtTfnyjXlJRm8yQtYj53kMeBMKXmCAbzE=,41,30,99,99,1,20161009,20161109,0
Cg5lNSRlrC4Bj0iPcfqsfRRgD9+zmMsCQCyOnvV3U+A=,41,30,99,99,1,20160923,20161023,0
DzGWD2P/Rb/2cjHlBWjAp22WNFrNVXOsXbxesFD0uqE=,38,30,149,149,0,20161122,20161222,0
yqDyoURCxINIFWHDY0FY9ebhSLNX2+8N2o6Z85r3e4g=,37,30,149,149,1,20161219,20170119,0
sJG5r5Y3dnc+pQInm6il0KSGFAKGJxf2vaXW491KMrE=,41,30,99,99,1,20161002,20161102,0
Sb7UVifLRawtUGDtGOkGZvovBme59sJCVbhzbmzsve4=,41,30,99,99,1,20161101,20161201,0
zYGKqB2sPyJKJC1VxowThLz3bcvRaxOmfH3S/0/S7lM=,41,30,99,99,1,20160819,20160925,0
RZI88O48sEFDi0/z6RYs+eYvHS+Ga+2RYQXbVp/uGx0=,40,30,149,149,1,20160914,20161013,0
HDKxPGf0heU4HBxHzw5WdHLFRovwF+a/bHb/yhF7shE=,39,30,149,149,1,20161031,20161202,0
6NM87IEjYTb2xepIwpQKNhTW9bdi7i2mz7G9v1sUrR0=,34,30,149,149,1,20161130,20161231,0
F2gRkyxQ6XviYoRU+fqsnzwkkj9+wwSHylhqyv17M7s=,34,30,149,149,1,20161231,20170131,0
c6UV8O2yqyCRLXP8KdIT2bEA3pALWoDzJfzAe+3sDPY=,30,30,149,0,1,20160722,20160821,0
tdWqUZf/JsXRVGI1VmxG/uMLDulRIXij+B2Pm1zggZ8=,41,30,149,149,1,20161210,20170110,0
AcKgd+KPTC2nL8GSRhRNuwBypCp0CjWQfJEIk1Ii8qo=,41,30,99,99,1,20160908,20161008,0
0AhXqqgKyuZqe/UnbCh70OGi5xFFOUlpToqf+ymA1NY=,41,30,99,99,1,20160821,20160921,0
3sPX12EkcpfGvKURaJs6J3uyhhf0XfQPIjzPwGR5tjo=,41,30,99,99,1,20161003,20161103,0
ml+jCbbOBeGUL2gsUtYcRnDZmUHprBPyRyjFDDk1OuI=,36,30,180,180,1,20160921,20161020,0
3x3oGHZax5oGZqOzpjgGq+FDRpIBkHYokWPp6BWFebE=,41,30,99,99,1,20161106,20161206,0
v+jSVaUa/uXeTI2KIC1vMRBTBnzw6xLu7M5A17LQ7ms=,41,30,99,99,1,20160703,20160803,0
zwTs0jx5znysOoKHvNrBCzFv9ACuz0fUVOSaRDMJNPg=,40,30,149,149,1,20160803,20160903,0
o+pZ34/56A4iYyR4/IWiUs72ytLXo6MWV5ZLfTW9+MU=,39,30,149,149,1,20160831,20161009,0
o72zJtGrIK1TZffRNjBavD7GVSySuHqg7QxUIQV+fhE=,39,30,149,149,1,20160930,20161125,0
E6q3XzX5Lhd+uIQPr6AUYIVuC31wqe2TfLuH27qF0Zw=,41,30,99,99,1,20161209,20170108,0
n12GO7QvwBvn3tWr/EhloY/l+9ewbIuRi6sRW86DkgE=,41,30,149,149,1,20161226,20170126,0
TjTabHcN6SjrZlJHgyiRoIPyyg1MWzzmw7weCODtuuM=,41,30,149,149,1,20160925,20161026,0
hFnjlDSu0xskhxPd+bRWNSkbJIQ5vsz6EWMNA1yxBIY=,40,30,149,149,1,20160913,20161012,0
W7lCSEL/Bf47ehKuu9HA53zyt/0WpJEIYdZG8um4GZc=,40,30,149,149,1,20160823,20160928,0
Da+sGodMtURbi2Ulf5aPInvqp2rYpqt+YI4HaQ5Cl6k=,39,30,149,149,1,20160831,20161010,0
rrDVipB7oaUI1OfhR6Pv0xgnL3TwDPvqj79WiHh0mlo=,31,30,149,149,1,20160731,20160831,0
cY/XUBUSFaDDk+ClnH0pGdR5sRkQnQ+MuUaaE65YAkQ=,30,30,129,129,1,20161010,20161109,0
IYTtTPLRAek9z2zLCpSvor8bdIg7n9vTcObLKulYiog=,41,30,99,99,1,20161104,20161204,0
uvCsBjByx9Sbt3r1DpzOTj+g40/753PzurHMUI8tBzg=,41,30,149,149,1,20160917,20161018,0
TDaEK1rhj7iSb8Q1RKE+cGZ/OAtHMeVQhzoMVOo0SjQ=,40,30,149,149,1,20161012,20161111,0
u3Og4jC6ELvlFEqpOULJYWnIEBssDT5HTDimr0V+PC8=,41,30,99,99,1,20161003,20161103,0
tjmQdAtUHYwbbxIp4tp2Hm7kgWWAzgnhp5IcnyGVUhI=,41,30,99,99,1,20160706,20160806,0
EtX+fEM3eqKruxTPH3kOVnG3zRhMSWslgLkmFzGa0I0=,41,30,99,99,1,20160704,20160804,0
MMNvhf4LnNX7fr7E2KjlbRZtT1tHdB+oT/aM0p5yK3g=,27,30,149,149,1,20161121,20161220,0
YWNAIGNu5bEvn4iNd4mrWGBXIey4FrMIVlGXGai63fY=,41,30,99,99,1,20161209,20170109,0
Qtwm1OyB7xBDGVqJ43iccWC9YijATVh3gL1V2x/PpRE=,41,30,149,149,1,20161015,20161115,0
t8tb+LH/YXqdwrWKDsy8Ivjkqsn87lrAW5WxB5JhzOg=,41,30,99,99,1,20160811,20160911,0
qgNbxqE86ylnThFuPoD/Ahsw76HX7bgj9KKL13LNQeA=,41,30,99,99,1,20161022,20161122,0
w4J8Igcu2AgpIlbNJ5lPnosE3kRGTcZWrpAWFMSJ1u8=,34,30,149,149,1,20160831,20160930,0
Z81y8IuspCUTT5tO9ZAuJw98zwXCuvYpLqUYWMGGXsY=,39,30,149,149,1,20160831,20161012,0
1UU62FcsYpeHevZNzx9M0hBFoRwTs/9SyBS3/Pf9V5s=,39,30,149,149,1,20161130,20170117,0
C+f1jCVEZsbKBimTy7WjlnpwFAvbqQMpG3IbE+Q6+lI=,41,30,99,99,1,20161107,20161207,0
CSdYQ7AZol80gPLNMjGKm1XywLSA4zrjfUCOpCjAVg0=,41,30,149,149,1,20161120,20161220,0
5jhz/zg19nLHbGRZZFj6O+J/Dolr2kYOSwW9b83ipVs=,37,30,149,149,1,20161225,20170124,0
izgipVtNMY4QfpTCxbFd1EH+YDC6NWBetomZNIVfc6I=,37,30,149,149,1,20161203,20170102,0
N5xKk3RL/SNMHzBFWmW0ilQpXz/6+QbUC1ts3ILPntw=,41,30,99,99,1,20160831,20160930,0
zmfNCzR8GbY6/n0RoZLyR1nRrCsMwszYsceQrP83tPM=,41,30,99,99,1,20160914,20161014,0
guZ9E09TqMIjR1DnpSXAbg/thUIHmksbYIVDBKiwv3Q=,41,30,99,99,1,20160921,20161021,0
28W2RohZMMCaPmPsiylK36hgwGDekXN2JSbJv+9EA9M=,41,30,129,129,1,20161114,20161215,0
zmyU29LaoTNV14qTbTVYiJEvvRDdil+0xbSMrtXSbrw=,41,30,149,149,1,20161016,20161116,0
hdavN0Bw1/0Z8GwykDofwEFphynRPGouNRuPU+xnXck=,38,30,149,149,0,20161006,20161105,0
fMsIoZVqbl1Pnbm70hNqrZrLRo3ZrBAITIjLmdxryhI=,41,30,99,99,1,20160817,20160917,0
yy2vvhqaZR/elx7Q655v19fywf+CSm8hQvlHmMKOTpM=,36,30,180,180,1,20160903,20161006,0
+1oaCPn4J9DRL+kDRz2tjE18W2sndykrr3WhP+4pRoo=,41,30,99,99,1,20161208,20170108,0
wlPJ2AIENQPNai/5HgIcP3rG626WHZ5Lky+x7WxoIHg=,41,30,149,149,1,20161023,20161123,0
EOi2v/CKlOKBzzawfftCWzz/6Pu73safdwnYhjj4wf8=,38,30,149,149,0,20160718,20160817,0
1PZ6LVigGGdlh8BHOig/5calMzr71VLTPjBSGtrREs8=,41,30,149,149,1,20160810,20160910,0
Yj34i5e6Zyms4ie4uyQptUCLW60EhdGgzKP9Vfza958=,41,30,99,99,1,20160812,20160912,0
vBqltfxadNbly31h+QsHj7GdIiz/ZBUJ+QpUSNlZuSw=,41,30,99,99,1,20160825,20160925,0
okBqU5q+sjdlMOzAxdMk+vkm3/pZhdECxb6PFTjP6II=,41,30,149,149,1,20160707,20160807,0
wvgZ0HOnBR6Ri9Q7zYmYQFxbQ/+jTYBsulzY1Wtk/20=,39,30,149,149,1,20161031,20161218,0
UL7mFdKo8YqViuKLWDINAup2LzOzZBqmGf3+blqT4ZQ=,31,30,149,149,1,20161231,20170131,0
YSsMU7NrANDUmnW6FJvDQvDCGt9gj7V/U7LgQtdOOdA=,30,30,149,149,1,20161226,20170125,0
qxkPnp/7YFX5Xy9Pl16zCVRZxjONJT0SqL5np6bcQmE=,41,30,129,129,1,20161203,20170103,0
Sx4PrwSzaradKQpgPfQEySNXVFH/qB/uBDsHqnaIGbo=,41,30,99,99,1,20160909,20161009,0
PVSyho5hMVIjGwLQefxv0CGcLMLDfqW06yctQFkwVpU=,41,30,99,99,1,20161014,20161114,0
qNkHuVoDZ+a+tmfU2zTiCOV7tTwr83LVkoE9A5EXPTI=,41,30,99,99,1,20161025,20161125,0
KYqzuDQSpLDnnGesAKHxK6JvY0babKEqKxaOA9mUkRk=,40,30,149,149,1,20161023,20161123,0
Da+sGodMtURbi2Ulf5aPInvqp2rYpqt+YI4HaQ5Cl6k=,39,30,149,149,1,20160731,20160910,0
+dSDofYloIG4BORjYQkcaDSyiZKRv9fQiK7M3r3y7lA=,41,30,99,99,1,20161109,20161209,0
zCumP4m/ImEAcS+NVbaII7f5zMrBBpQAhWsPc9dS1Ps=,41,30,99,99,1,20161221,20170121,0
HFJXd18B5p+ClU6ZFTPT4YXJo71h9wh+S4x/7vxORyA=,41,30,149,149,1,20160725,20160825,0
mSrauGUYpsyUq2P95obid07tfWeB6gkoPEOgTuA4ygA=,41,30,99,99,1,20161001,20161101,0
gygnempvHs9DrsRgilMjMsE4by0a5rCzDwx5LhVxWUA=,41,30,149,149,1,20161014,20161118,0
11id+RyanULMQEcoh6Ez/jmmTlMXAsC7pedrTPnpou8=,41,30,99,99,1,20160831,20160930,0
A54JIjgVIGB73RmcSbKkCRCfygUfZRHnQCaHPwrKo9E=,33,30,149,149,1,20160731,20160831,0
KiiM9lE2VtuQzom4gJpPIy8IvHwKK6OkW9/lI9bk0oc=,40,30,149,149,1,20161226,20170128,0
Z3oLzxyReSHP/rqXK1kqdQPnhCC91frCEaWEKKNW5EU=,40,30,149,149,1,20161216,20170117,0
ssksuS+Ei4uVVgzdkW0sZyV5PIoN/138SU+wNxx0do0=,41,30,99,99,1,20161108,20161208,0
Zxo2iq50Xwr+uwyldFE8GilrRwMDtZ5c/A2cbCB/b90=,36,30,180,180,1,20161221,20170120,0
4KxT7U/EN1SQfh996dVsUzAmJNv/l0yyoid9Y1N9uzc=,41,30,149,149,1,20160717,20160818,0
ytvbbJA0GdxtLdH95lkxXp2IUS9jXxyoHfV4ok+3ZQg=,32,410,1788,1788,0,20150616,20160802,0
3/2yj3xVx3rCYwexZIyyMa2ceNi2Ec2+F4BmjjuEEh8=,36,30,180,180,0,20161113,20161213,0
ogRSxjVtSwzFR2Kr2Q5qTIxWWBhCiqCVn6uQUj+S6u8=,41,30,99,99,1,20161126,20161226,0
hBv4iRdrBnG1CqKrqAe53WqMeR/WwR3IqFZ+Z02AAjM=,41,30,99,99,1,20161110,20161210,0
2M3PzkPdVQ3v8WGtTQR6O5pX5pggUyitXLwzWa+DkNc=,41,30,99,99,1,20160807,20160906,0
wEia/QIBkaXQBTk6N0Pj4uKvZAFXrL2i7IqEoNiT6o0=,41,30,99,99,1,20161130,20161231,0
C2j6EW/kDO569iYYcpEctAdPdCNfrn7Zc63/Js27uoQ=,34,30,149,149,1,20160930,20161031,0
aHZnO1BJrdC7+bGY1rdFtQEFG7ZI8nlwS18MVb43qEE=,40,30,149,149,1,20160905,20161004,0
XpavzZL6nMjO2Sa7a1bByCpUEVpx+Qy+RPoo17hoqiI=,41,30,149,149,1,20160801,20160901,0
lOm7vZOnBtbJBTkRRR86GmULM/SD50+o/FPzZUBWWlY=,41,30,129,129,1,20161018,20161118,0
8csO8eb9GzzSPQ9uVHOVTmO+pzV9as+6aQUD2Ov6VA4=,40,30,149,149,1,20160914,20161016,0
a/ebdr/DTlvpurT3XQ5mfQshrkSATcR9f5+jow+pIgg=,41,30,129,129,1,20161012,20161112,0
dfMXHByWYyOmsrv/lG47Xsr2z2/+EamiOhFY9fNBWok=,40,30,149,149,1,20161013,20161113,0
fOr+BcwQenBjdWQxi2ch5i3rsryshtTzHmqOa5cvrwQ=,34,30,149,149,1,20160731,20160831,0
qWrONpYbRZtnjfimpo6i7pQ6s8nvL5ddYCx5nwwr9mA=,36,30,180,180,0,20161006,20161108,0
gsYJkF/qM3QilLsnHx/RFwELKCeduu6tiTVjfooWUUM=,41,30,149,149,1,20161023,20161124,0
We1+fzoAsrdNjYKzQQAYKzzPcbqzu9ucdZdwcaVk2/A=,41,30,149,149,1,20160811,20160911,0
F3dlZULkvEz4x0HMt7cPU3tc5aUqRbc1dtJrwLiX3Bc=,37,30,149,149,1,20160805,20160905,0
9bpfYxs8uk921+1mz+57zUH5f4J4FbcEmKhMKtEMlis=,41,30,99,99,1,20161018,20161118,0
eZP3gFu+Cd9TdJRL+dp5ngOLH1xdX6D+WCntNJhI0Yc=,33,30,149,149,1,20161130,20161231,0
HBgoUAJD+5+JNG+bHTwujER0CP3MwZHzMomYetYThnw=,34,30,149,149,1,20161231,20170131,0
aTaguy064DrkJUTSueWLT/LE3GAMjTVi/6DPEHDsgcg=,41,30,129,129,1,20160930,20161031,0
gYSafenV8hBYvDvHBlP+QqEh3E8KI9AswzvIXZh0JN8=,38,30,149,149,0,20161001,20161109,0
hdavN0Bw1/0Z8GwykDofwEFphynRPGouNRuPU+xnXck=,38,30,149,149,0,20161206,20170105,0
sE69ddCa3F2VYDUFbn2oKyRKt6dWnqmgH4/P4S657pQ=,36,30,180,180,1,20161124,20161223,0
hLfPwhHJ7OnMaIJa+Y2kTZcANd/nQj8LtqODqQR/9DQ=,40,30,149,149,1,20161008,20161107,0
XRGFoxLWZY5qehQyf9dF4QoE/YuypXMSQaP/fwahfAU=,41,30,99,99,1,20161130,20161231,0
DcKiDAivaW6wgRXIskLDHs8SqrbZPWH5XiPIXahfwuQ=,40,30,149,149,1,20160911,20161010,0
AbKFf2qSd10a1xw2brrxTt3TVw9fE4w5mFhZHMEyEbw=,41,30,99,99,1,20160821,20160921,0
6FrKPZTskgliWsho3n0qQijAE0sUhbpgSn/2xMrU2Oo=,36,30,180,180,1,20160915,20161014,0
e5llFaiVhqPU5zt8G4kvekq6LITIeLwcff1fGe5791Y=,37,30,149,149,1,20161218,20170117,0
SgmJlAkn84R5EXaNwXRhMVspej65Mly87zyPhE1LVgY=,39,30,149,149,1,20160831,20161009,0
9Zly4fhYe/v3LWTCp9HoXvGuBExM/rW4h9w72AxiJGk=,40,30,149,149,1,20160820,20160919,0
dcaS7T/ew5pPv0Yrjl/JBu993EnU1sCY91iOPYd/cps=,37,30,149,149,1,20160727,20160826,0
qdD0PQGqN+eXtWJ5YQ4c2MfE9z1UtH42EcHe2vqTbY0=,41,30,99,99,1,20161106,20161206,0
aG3B5jUuHWZFd/DRp2gyW/i+ok5DUDXCM9sYnBijbho=,41,30,149,149,1,20161118,20161218,0
vxdQDaZ5yc1vjAggQkPsKMymKBlXTcJik95zfwF9ciE=,41,30,99,99,1,20161217,20170117,0
qY57KDMY+kAMM+5ydl7IVsr0mqYYw/l2SFgXE2dagk8=,41,30,99,99,1,20161130,20161231,0
0ShXBDVgTo+KZJq/4lIdZA4CtDU6pBup/KuqQeTE5nk=,39,30,149,149,1,20161130,20170122,0
